0,0
0,0
0,0
0,0
0,0
0,0
0.039781684878967556,-0.0
0.08034640916070201,-0.0018277825151333804
0.11993210190201893,-0.003237929825463448
0.16158756376110942,-0.004395032151825129
0.20107324389339312,-0.005365741196400986
0.24193961451480236,-0.00619338873525499
0.28403788315353257,-0.006944497071504907
0.32286090655916844,-0.007599422133312217
0.36468569550732377,-0.00819041931526332
0.40500776334014527,-0.008742319263247644
0.4459140146335865,-0.009246508334809667
0.48731420592451763,-0.009722346068724352
0.52678970159087,-0.010160843491867633
0.5689051353357257,-0.010577727859661268
0.6089103099383365,-0.010975165029388556
0.6490726041714925,-0.011343868896112275
0.6917000875625224,-0.011706684178835358
0.7319945863511814,-0.012053626723326216
0.7722661405053236,-0.012375860940391892
0.8124615200705259,-0.012683955857700324
0.8548822820543412,-0.012986440365983398
0.8947650553691234,-0.013274262862339459
0.9344260764254742,-0.013539374404989424
0.9761318151775934,-0.013796944814319367
1.0174955317107695,-0.014045183914687565
1.05847430833297,-0.014275517607796218
1.101268560147817,-0.014492292205608326
1.1413361134815592,-0.014687728097888098
1.1830926359990417,-0.014859592346220474
1.2221127013737774,-0.015006375423206375
1.2627036640474167,-0.01512520794804062
1.3005703010617273,-0.015214050717649252
1.341951302847257,-0.015270172413597294
1.386605608223992,-0.0152870969378609
1.4303361619428399,-0.015248876378926468
1.4731322496832815,-0.015146346357881368
1.5149909502066061,-0.014972126918350703
1.5540769348533319,-0.014725232832296209
1.594124699640709,-0.014393776813997894
1.6332719809053684,-0.013959286504348967
1.671546684424201,-0.013419061757369288
1.7089845145254052,-0.012764028835003272
1.7489226615144675,-0.01194622838238879
1.7912017350950427,-0.010893500441861326
1.8341250445617798,-0.009581373217151246
1.8746322497902448,-0.008060291724677038
1.9144611871608708,-0.0063611856205638695
1.9537580567217945,-0.004462030327910815
1.9926842990142424,-0.0023746634262848954
2.0314165960159762,-0.00011930510503610492
2.0314165960159762,1.5719000479663048
2.073538041884801,-0.1331657925833305
2.1167215810233793,-0.25839907320604727
2.159841720154776,-0.30546567758001597
2.2031258590396163,-0.32813452172659474
2.2463864487550653,-0.3427094477255803
2.290138066955215,-0.35863709411463884
2.3336238318340463,-0.3871312544028922
2.3768151177672294,-0.45063240312889463
2.419463046768576,-0.6091484177542912
2.460646909480928,-0.9869190695231274
2.5019275869879234,-1.2462871092456693
2.543649584221672,-1.2289742095351064
2.584998781142793,-1.2126456283061635
2.626819393224252,-1.1979999380101993
2.6686420008214142,-1.1868436857445641
2.7097055346603476,-1.1839948899514925
2.7526280024764347,-1.201906581684643
2.793059291525273,-1.2713995718532025
2.8335124998856296,-1.447944447752527
2.874776307004431,-1.5796341593179994
