-0.17922773084407626, -0.0, -0.008708202587781436, -0.46, -0.8184554616881525
-0.17922773084407626, -0.0, -0.00423608468607141, -0.46, -0.8184554616881525
-0.17922773084407626, -0.0, -0.0055102480365785775, -0.46, -0.8184554616881525
-0.17922773084407626, -0.0, -0.005888114579699479, -0.46, -0.8184554616881525
-0.17922773084407626, -0.0, -0.0053454852335222385, -0.46, -0.8184554616881525
-0.15000073906127923, -0.0, -0.0033674027877414817, -0.46, -0.7600014781225585
-0.15000073906127923, -0.0, -0.0030503439909223035, -0.46, -0.7600014781225585
-0.09154444299470085, -0.0, -0.0018255371246633661, -0.46, -0.6430888859894017
-0.09154444299470085, -0.0, -0.0030809646814880303, -0.46, -0.6430888859894017
-0.06231526035274562, -0.0, -0.001987824814682758, -0.46, -0.5846305207054913
-0.06231526035274562, -0.0, -0.001971035373919252, -0.46, -0.5846305207054913
-0.03308546908053053, -0.0, -0.0006503597671064817, -0.46, -0.5261709381610611
-0.0038551300192540827, -0.0, -7.498243530004163e-05, -0.46, -0.4677102600385082
-0.0038551300192540827, -0.0, -7.590820956400948e-05, -0.46, -0.4677102600385082
0.025375695982385205, -0.0, 0.0008060997702253357, -0.46, -0.4092486080352296
0.0546069480707734, -0.0, 0.0018470073039074002, -0.46, -0.3507861038584532
0.0546069480707734, -0.0, 0.001838556216905777, -0.46, -0.3507861038584532
0.0546069480707734, -0.0, 0.0010783847672726455, -0.46, -0.3507861038584532
0.0546069480707734, -0.0, 0.001018150922277954, -0.46, -0.3507861038584532
0.0546069480707734, -0.0, 0.0010671301342824264, -0.46, -0.3507861038584532
0.0546069480707734, -0.0, 0.0017826060685763878, -0.46, -0.3507861038584532
0.025375695982385205, -0.0, 0.0008337907024026807, -0.46, -0.4092486080352296
0.025375695982385205, -0.0, 0.0008371682318928871, -0.46, -0.4092486080352296
0.025375695982385205, -0.0, 0.0008739090496896478, -0.46, -0.4092486080352296
0.025375695982385205, -0.0, 0.0007070576174961948, -0.46, -0.4092486080352296
-0.0038551300192540827, -0.0, -8.264547539114479e-05, -0.46, -0.4677102600385082
-0.0038551300192540827, -0.0, -7.78975659895338e-05, -0.46, -0.4677102600385082
